spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
2.547314,7.207778,12.48075,16.25404,18.32037,STAR,F9
3.887142,9.646582,18.04752,23.32705,26.66309,STAR,F9
2.008034,4.564137,8.380075,10.62436,11.28678,STAR,F9
13.86265,32.50282,62.49006,83.74837,97.628,STAR,G2
11.45003,28.18492,51.60337,66.57928,75.81488,STAR,F9
0.38984,1.944478,4.283607,5.982548,3.924133,STAR,L9
0.7593502,4.042936,7.992628,10.34224,10.86853,STAR,F9
2.129921,6.047268,11.03966,13.64031,15.45728,STAR,F9
1.415113,7.472004,14.01301,17.54964,19.14492,STAR,F9
10.46806,26.69302,46.66628,58.21027,64.94904,STAR,F9
6.126641,18.08065,33.17422,41.27965,44.8384,STAR,F9
2.171726,7.952577,15.81026,20.428,23.02939,STAR,K1
1.783101,4.552554,7.581928,9.565701,10.87278,STAR,F9
3.615075,11.45819,22.12872,28.51873,33.68451,STAR,F9
15.73837,34.26564,56.4939,69.75648,75.05906,STAR,F5
1.652135,3.868338,9.210091,12.76042,17.27479,STAR,K1
2.038383,5.237664,10.95895,14.71834,19.17485,STAR,K1
1.745307,5.761562,12.13421,15.94147,19.82186,STAR,K1
6.89723,22.44618,46.3552,61.24359,74.80727,STAR,K1
3.397478,7.659379,14.56047,18.68004,22.23856,STAR,F9
1.258577,2.039549,3.638409,4.384853,4.828631,STAR,L5.5
1.545498,4.507821,9.365218,12.17542,12.46238,STAR,F9
1.891681,8.998202,19.66321,26.82806,31.94729,STAR,K1
378.3022,1430.008,2396.022,2671.008,2759.511,STAR,F9
147.4438,558.7045,969.8584,1116.119,1168.363,STAR,F9
22.01816,68.71784,135.6532,167.0633,178.1147,STAR,F9
55.26255,229.5118,437.4433,526.5324,566.2131,STAR,K1
89.32571,343.4052,630.592,752.3866,811.7649,STAR,K1
18.01866,55.30163,106.3003,130.7712,136.8543,STAR,F9
97.93649,274.2224,458.0822,542.253,571.1967,STAR,F9
124.8291,391.0799,664.9394,791.8381,852.6401,STAR,F9
35.59928,78.14214,131.4879,168.2309,190.0336,STAR,G2
18.37412,54.72914,88.02454,104.374,111.9044,STAR,F9
17.52197,54.26802,91.15073,107.8399,116.2619,STAR,F9
26.44239,69.91054,110.2904,129.6969,138.7119,STAR,F9
16.69396,55.69932,99.85165,125.7139,142.8114,STAR,F9
83.30916,280.8329,471.8244,557.5483,593.2963,STAR,F9
56.72631,169.3829,280.9812,326.0895,344.3493,STAR,F9
267.6756,761.7828,1276.505,1536.711,1644.616,STAR,F9
60.39072,130.8591,220.8194,278.5641,310.5637,STAR,G2
36.38196,135.1814,247.1618,305.5096,336.2271,STAR,F9
167.5128,667.4368,1204.444,1420.24,1526.472,STAR,F9
81.17628,299.5293,517.3893,613.6356,653.5616,STAR,F9
254.6748,838.3116,1512.205,1893.633,2124.118,STAR,F9
109.6437,350.7737,607.3511,741.7395,805.196,STAR,F9
21.54039,93.68003,192.326,256.7131,295.9405,STAR,K1
28.08997,86.94488,150.6213,187.7259,204.9249,STAR,F9
332.9895,902.3781,1572.069,1968.361,2195.182,STAR,F9
104.3427,278.636,457.9648,554.5045,603.078,STAR,F9
16.70849,41.74654,72.5202,91.2984,98.22223,STAR,F9
237.9491,713.199,1188.277,1429.581,1558.189,STAR,F9
279.9264,971.7674,1701.616,2048.547,2218.773,STAR,F9
52.11742,166.4158,284.9518,346.0317,374.653,STAR,F9
258.5085,876.4738,1571.151,1915.69,2099.816,STAR,F9
55.69478,203.821,356.6176,424.8069,451.7026,STAR,F9
18.1149,54.8889,95.61176,114.458,123.1933,STAR,F9
19.28119,49.41967,79.93475,93.22852,96.51756,STAR,F9
200.4668,734.9753,1264.036,1477.976,1576.401,STAR,F9
14.53728,39.32484,73.97833,92.77711,103.6112,STAR,F9
129.9848,440.9655,768.7706,925.7686,992.6843,STAR,F9
63.46606,221.3026,378.057,440.0174,468.1744,STAR,F9
17.48131,55.63109,97.00455,119.7466,132.8822,STAR,F9
13.78642,44.12321,75.6893,92.18163,103.8765,STAR,F9
27.60779,100.986,185.3929,229.6217,256.3345,STAR,K1
83.70535,294.3156,506.3569,604.4058,650.2805,STAR,F9
0.4612695,4.751144,20.10141,226.7044,689.9636,STAR,M7
1.766286,4.913374,22.64161,137.9112,335.1611,STAR,M5
15.00863,33.47224,55.21539,65.56188,70.0622,STAR,F9
3.982613,10.75111,18.99151,23.07067,25.25186,STAR,F9
1.141763,4.68915,9.104688,11.81439,13.10227,STAR,F9
16.63137,47.52856,78.15738,93.57222,100.6813,STAR,F9
3.728483,12.81822,22.47542,27.61446,29.90135,STAR,F9
10.89608,26.16373,41.34657,46.94799,48.6777,STAR,F9
3.604046,11.31352,19.89744,23.67967,25.5503,STAR,F9
18.14032,45.17118,72.04981,83.91618,87.52608,STAR,F9
13.83784,43.0246,69.97408,79.55132,81.7263,STAR,F9
6.744059,17.49508,29.96141,36.00316,38.99034,STAR,F9
5.042269,11.71063,20.08691,23.79411,25.62627,STAR,F9
3.330217,11.41864,19.82224,23.64181,26.47529,STAR,F9
4.778297,17.39182,31.61677,38.31569,41.27021,STAR,F9
0.5202158,2.738875,6.068754,8.242444,9.344941,STAR,F5
4.162051,10.99853,18.95046,22.80564,24.21099,STAR,F9
11.83334,45.47405,78.13638,92.09923,97.46984,STAR,F9
0.5358891,1.451611,6.541939,47.53188,125.0221,STAR,M6
0.1439126,0.7477754,3.653161,19.92074,44.82349,STAR,M5
0.0547512,0.3097101,1.783323,15.16476,42.15754,STAR,M6
0.3077256,0.6711968,3.679051,35.05207,106.7617,STAR,M7
0.2605824,0.2498988,1.936069,19.1248,60.14698,STAR,M6
0.9909597,14.45575,61.59261,262.884,582.3463,STAR,M4
2.891466,22.57944,85.80502,301.3784,578.8237,STAR,M4
-0.4148781,1.466081,4.863646,38.25002,112.5214,STAR,M7
0.6587006,1.506433,6.468823,24.00464,46.38145,STAR,M3
-0.5857784,2.329205,10.18921,37.5653,73.36983,STAR,M4
-0.1936426,0.4550226,3.751464,15.32555,29.98041,STAR,M4
-0.6212801,1.210436,7.588415,29.97188,61.18438,STAR,M4
-0.4800639,0.3944949,4.43552,19.91508,43.59673,STAR,M4
0.04885189,3.97943,13.89503,61.33165,131.8302,STAR,M5
-0.1460561,0.2935572,3.348988,20.85931,47.94632,STAR,M5
-0.4578138,1.083507,8.043558,29.19516,57.65446,STAR,M3
-0.7738283,4.29267,21.91944,68.93716,125.4982,STAR,M3
-0.2886758,0.09564021,3.050498,13.26655,25.17096,STAR,M3
-0.1555566,2.865629,12.9823,48.84575,96.9439,STAR,M4
-1.203627,0.6657479,5.145369,22.23888,45.50953,STAR,M4
-0.5617681,1.105538,6.787591,27.09282,54.31126,STAR,M4
-0.1976927,2.462759,13.52613,48.07671,93.50812,STAR,M3
1.750777,2.977342,7.207298,24.06937,46.8996,STAR,M3
11.31941,33.29062,112.8176,510.717,1129.786,STAR,M5
6.602715,23.58818,87.35081,314.8584,633.5167,STAR,M4
44.5657,85.24101,245.1933,776.7216,1488.234,STAR,M4
8.522516,42.4017,160.1151,787.7256,1790.129,STAR,M5
0.04383145,1.194979,5.037414,21.57037,46.11279,STAR,M4
4.901828,4.934378,7.86041,28.60322,60.58755,STAR,M5
0.6203309,1.305646,4.770361,20.79849,46.46046,STAR,M5
0.4460071,1.517883,5.761379,19.99403,39.62047,STAR,M4
3.257462,16.20449,62.95368,281.9439,621.0447,STAR,M5
6.815382,31.73835,117.8935,479.5572,989.7155,STAR,M4
2.126565,4.308963,18.72941,59.17153,112.9276,STAR,M3
0.8736576,6.149022,29.0244,95.9369,182.424,STAR,M3
3.372984,27.19665,109.7642,409.104,825.6423,STAR,M4
1.809313,2.73319,13.15419,74.237,180.5192,STAR,M5
-0.07407472,1.570063,7.962101,32.6373,71.75369,STAR,M4
-0.7527751,0.7916464,3.063786,19.19551,47.9305,STAR,M6
-0.4262054,0.3282129,1.652329,13.73359,35.46662,STAR,M6
2.320507,0.6532624,2.179862,13.16287,32.0104,STAR,M5
0.5548011,1.292765,6.145443,40.55168,103.9624,STAR,M6
0.2536078,0.7754585,3.539408,24.19617,61.22933,STAR,M6
0.2325413,0.5989472,2.839972,21.34056,58.16444,STAR,M6
0.3007646,2.477262,10.24835,77.04714,207.1664,STAR,M6
9.183768,32.20545,65.47893,82.73923,92.51157,STAR,F9
12.5697,45.09963,87.95538,110.9651,124.8255,STAR,F9
14.02924,46.39959,90.0076,116.4613,134.7735,STAR,F9
22.27091,78.42157,139.4423,168.5003,185.0135,STAR,F9
18.25527,70.9087,130.9446,160.766,176.9541,STAR,F9
48.35036,182.1837,347.5469,443.8523,500.6373,STAR,F9
39.80062,107.9889,208.0986,271.2325,310.975,STAR,F9
63.6977,180.5942,336.8252,426.8418,479.9222,STAR,F9
27.60184,87.16436,156.5322,191.0577,211.0624,STAR,F9
17.54992,54.54572,103.3144,130.2684,150.3756,STAR,F9
172.6409,458.4073,794.973,970.1987,1074.144,STAR,F9
82.69766,231.2394,407.5041,502.0632,561.7972,STAR,F9
45.68879,120.7083,225.2633,289.9826,335.7276,STAR,F9
0.701564,0.3558406,1.801589,14.40814,39.54695,STAR,M6
0.4484914,1.259134,5.600135,51.64243,149.8454,STAR,M6
-0.08012649,0.3979297,2.393295,18.80275,50.68027,STAR,M6
0.595057,4.154068,19.50149,212.2161,678.1725,STAR,M7
1.976908,6.079175,10.59668,12.77911,14.04565,STAR,F9
1.518496,4.557268,8.983335,11.50576,12.73091,STAR,F9
13.07834,33.76289,56.14878,67.52708,74.18401,STAR,F9
13.03734,33.77753,58.2655,70.0631,76.24273,STAR,F9
3.08603,7.270399,12.908,16.09358,19.08447,STAR,F9
8.983139,31.43692,56.65757,68.48388,74.48898,STAR,F9
7.655318,27.36404,49.92823,61.15631,67.38283,STAR,K1
3.536969,7.754198,13.58938,17.49944,19.43442,STAR,F9
11.28519,38.67319,68.12627,81.62151,86.11942,STAR,F9
5.871428,13.86424,21.98361,25.75777,27.99985,STAR,F9
9.921727,23.08634,36.09328,41.58318,43.3964,STAR,F9
13.76472,33.11891,53.26007,62.68541,66.23013,STAR,F9
2.385834,5.896914,9.589337,11.23486,10.68649,STAR,F9
3.470092,10.64927,17.53866,20.3414,19.97925,STAR,F9
6.174683,14.26228,23.1925,27.62061,27.77408,STAR,G2
-0.08325511,1.503108,6.144759,40.87306,106.0397,STAR,M6
8.671918,22.39524,37.66809,46.13553,52.10962,STAR,F9
9.379436,26.23638,44.74556,55.06405,61.25164,STAR,F9
1.899859,7.222581,13.18754,16.70984,18.76853,STAR,F9
11.3526,34.12351,60.24719,74.58951,83.55921,STAR,F9
17.58312,42.96957,76.19319,95.98717,109.3672,STAR,F9
0.09289026,0.07066804,0.1121785,0.05772687,-0.0008300538,STAR,WD
3.046341,8.33357,14.42857,17.51584,18.00564,STAR,F9
3.904254,12.0382,21.76847,26.58998,29.60056,STAR,F9
4.263588,11.88366,19.93466,23.82092,25.33619,STAR,F9
2.395019,7.110169,12.49677,14.87213,14.73518,STAR,F9
1.443893,5.387718,9.601215,11.59776,12.11068,STAR,F9
1.887697,5.482056,8.831619,10.31263,10.28232,STAR,F9
6.730062,18.3485,32.43245,39.79075,42.85914,STAR,F9
3.181136,8.420818,14.49974,17.62551,19.74559,STAR,F9
2.666397,0.4320888,1.965563,14.09698,36.5716,STAR,M5
0.1664413,0.1772239,1.406699,12.20524,34.66623,STAR,M6
111.272,243.5964,437.3962,548.3549,613.7661,STAR,G2
28.57684,106.6306,190.3803,231.6961,257.6294,STAR,F9
25.6687,60.49477,112.8514,144.7597,164.8179,STAR,F9
12.58941,38.89783,72.40903,89.48809,98.57388,STAR,F9
12.71955,35.52868,64.01529,78.70293,84.71577,STAR,F9
127.8851,386.7056,703.4785,872.9827,971.0768,STAR,F9
14.90715,36.60403,66.72396,82.74324,90.6146,STAR,F9
10.01519,31.2017,59.41906,74.06565,80.60903,STAR,F9
91.88118,244.3728,450.5697,579.7792,661.7211,STAR,F9
17.52635,66.7571,132.1599,165.8535,186.1513,STAR,K1
32.43127,87.94165,163.0229,200.3808,222.7045,STAR,F9
29.65958,82.13193,148.4847,185.0404,203.4858,STAR,F9
13.66981,55.25353,106.1474,131.3912,145.0949,STAR,F9
58.58294,210.8923,389.278,479.8031,521.2045,STAR,F9
160.5028,496.2916,905.4337,1116.645,1222.953,STAR,F9
244.5004,859.9928,1503.24,1791.171,1912.512,STAR,F9
21.2324,84.41457,157.2925,200.4231,210.7803,STAR,F9
26.43181,95.56442,164.1758,196.4868,205.8077,STAR,F9
71.81602,275.8241,490.3365,571.5222,602.7761,STAR,F9
16.81471,64.73113,110.7883,131.3399,138.7547,STAR,F9
17.18526,61.58,109.7483,133.4293,145.3078,STAR,F9
14.67249,57.84409,111.5405,139.5171,149.884,STAR,K1
390.752,1263.65,2164.377,2556.65,2744.398,STAR,F9
-0.001859036,0.125903,1.949634,15.6168,43.3121,STAR,M6
0.07503095,0.2104058,2.069804,17.24082,47.94663,STAR,M6
0.7333584,4.600054,21.89521,188.785,518.6595,STAR,M6
0.294857,1.933458,9.560156,59.47083,148.1063,STAR,M6
34.90832,136.1406,263.0881,329.2727,373.8926,STAR,K1
212.3651,619.5816,1115.831,1385.778,1563.8,STAR,F9
124.076,247.1575,305.3112,287.7753,265.6397,STAR,G2
29.37145,97.24276,187.7298,238.1498,274.8028,STAR,F9
237.6833,647.2655,1146.853,1431.973,1630.62,STAR,F9
24.54127,85.91324,162.7209,202.8471,228.158,STAR,F9
52.85796,156.9163,315.0728,413.8618,482.6494,STAR,F9
87.47216,223.8453,395.6423,496.8661,565.1238,STAR,F9
45.01086,118.1229,211.0749,266.6325,307.003,STAR,F9
29.86634,82.8802,154.3958,198.0313,227.8206,STAR,F9
57.74424,180.511,352.3985,459.0836,533.5802,STAR,F9
20.22355,46.17418,87.03483,114.2794,134.1638,STAR,F9
41.13906,125.7812,236.0967,301.6115,346.9317,STAR,F9
44.33228,109.9451,190.6706,236.207,265.4614,STAR,F9
188.463,593.2543,1083.738,1345.599,1503.273,STAR,F9
220.9986,649.2852,1122.752,1362.316,1499.576,STAR,F9
121.219,490.7414,926.0995,1121.038,1231.282,STAR,K1
175.0199,516.1547,953.8344,1209.088,1374.724,STAR,F9
176.7358,466.6909,827.9092,1048.856,1209.413,STAR,F9
0.2303118,1.475154,5.81117,43.8134,118.2324,STAR,M6
-1.038179,3.378481,15.34738,89.35081,215.3664,STAR,M5
2.872687,9.363042,17.37864,21.88494,24.15883,STAR,F9
3.342268,10.20847,18.67902,23.75885,26.29238,STAR,F9
1.061565,4.013547,7.285526,8.587835,9.022829,STAR,F9
0.6126764,0.7769446,4.161146,28.75752,75.79269,STAR,M6
0.2745974,0.8443391,4.300905,29.99758,81.07317,STAR,M6
8.112052,23.4223,41.25208,51.0293,57.35318,STAR,F9
2.601614,9.178543,16.4362,20.77227,23.28509,STAR,F9
2.710025,7.234114,11.9774,14.59042,16.52154,STAR,F9
5.078042,15.03124,26.42504,32.7176,35.63193,STAR,F9
5.641261,15.3777,27.67402,34.66941,37.54364,STAR,F9
11.12507,21.52053,37.90074,48.53993,54.26987,STAR,G2
1.235822,4.199528,7.858401,9.660801,8.267055,STAR,F9
3.529743,9.278829,16.28992,20.77976,20.96245,STAR,G0
4.631373,12.68265,22.65316,27.59249,27.33461,STAR,F9
2.756868,5.081775,8.69936,10.10208,9.429431,STAR,G2
7.451238,23.19934,43.35981,53.71389,60.67453,STAR,F9
6.852043,16.42031,29.50982,36.87549,43.10778,STAR,F9
3.14164,5.675567,10.53825,13.25142,16.67943,STAR,G2
4.962543,10.5115,19.15933,24.18802,27.91768,STAR,F9
6.098621,10.44518,18.47484,22.42557,25.68076,STAR,F9
3.362755,5.931838,10.44126,13.18902,16.46146,STAR,F9
5.210572,11.93948,22.382,28.76167,33.683,STAR,F9
14.45707,29.6859,56.43711,73.90977,85.45491,STAR,F9
7.933359,20.58886,36.63609,44.74775,50.08015,STAR,F9
6.206771,19.5678,35.84939,44.5367,50.07061,STAR,F9
2.096673,7.386289,16.34764,22.69018,27.33845,STAR,K1
9.136648,22.77243,41.28394,51.90179,59.61767,STAR,F9
1.479429,3.905685,7.834302,10.44831,13.02207,STAR,F9
7.920687,22.54609,42.59205,54.83377,63.33017,STAR,F9
6.728396,17.40709,31.78637,40.26531,45.2621,STAR,F9
11.53915,28.61995,51.45871,63.86093,70.7787,STAR,F9
-0.1429909,0.6792393,3.835263,33.21195,96.43316,STAR,M6
0.4967883,4.519437,21.09873,119.0486,286.9742,STAR,M6
0.1273824,0.6009538,3.248646,30.4552,92.73019,STAR,M7
0.5843966,1.004872,5.79548,36.5259,93.73988,STAR,M6
-0.1872489,0.199361,2.036704,11.15841,26.2074,STAR,M6
0.5274417,0.2357993,2.329246,15.88952,39.05897,STAR,M5
0.08217584,0.9506813,5.865794,43.09454,110.2873,STAR,M6
97.26651,275.6976,461.2675,552.4402,609.9191,STAR,F9
29.98033,76.76929,133.9721,163.8949,183.226,STAR,F9
35.85398,90.81857,156.2334,190.6752,211.5011,STAR,F9
32.92864,82.10128,138.3164,166.1272,179.8776,STAR,F9
0.7398224,4.294188,18.21169,97.19543,228.3693,STAR,M5
-0.5144086,0.4402202,2.840507,28.01154,86.57568,STAR,M7
41.36678,123.882,213.9813,254.3953,272.7914,STAR,F9
53.80036,154.5308,249.7551,290.1812,305.3397,STAR,F9
35.66995,99.99908,173.5573,209.172,222.1726,STAR,F9
57.62598,168.1147,279.9472,330.7741,355.7826,STAR,F9
106.5947,324.6645,524.5654,608.394,645.8909,STAR,F9
21.87014,64.69048,116.0477,142.5253,155.2591,STAR,F9
47.86336,159.6245,271.3203,328.4329,356.0526,STAR,F9
149.9955,459.6992,759.5621,925.1018,1011.499,STAR,F9
44.49908,150.0825,251.679,301.8669,323.5204,STAR,F9
234.3206,792.8271,1337.806,1613.091,1729.667,STAR,F9
19.89454,52.63494,85.39393,102.6801,109.1136,STAR,F9
330.8495,1362.435,2303.568,2744.192,2960.475,STAR,F9
131.7087,427.4944,748.5857,931.1077,1023.293,STAR,F9
250.4746,874.1428,1453.984,1747.292,1852.564,STAR,F9
12.75431,44.51027,72.91001,88.56671,95.24007,STAR,F9
19.87116,55.64809,94.58759,118.3953,131.5444,STAR,F9
378.3963,1179.488,2103.341,2575.041,2757.136,STAR,F9
204.9036,636.28,1092.306,1309.215,1402.609,STAR,F9
27.53431,70.01069,118.8218,143.61,153.2041,STAR,F9
18.1601,55.2592,95.46184,110.2383,109.9334,STAR,F9
157.3165,480.8562,840.7733,1013.402,1092.093,STAR,F9
24.49719,53.57489,87.69803,105.5294,114.3077,STAR,F9
254.1202,707.5932,1175.861,1381.657,1473.377,STAR,F9
-0.1803976,0.3321092,2.058893,15.30294,41.99477,STAR,M6
39.76245,94.34042,160.2173,197.2441,217.0002,STAR,F9
14.30394,40.32543,71.57882,87.54558,95.06414,STAR,F9
45.40903,110.4906,179.6468,212.4491,227.5812,STAR,F9
36.83314,90.12243,153.5964,187.8026,204.663,STAR,F9
21.23396,62.13021,106.1477,125.5497,131.5869,STAR,F9
95.55162,303.5624,536.8472,660.5361,725.6313,STAR,F9
170.4216,461.5056,770.8153,921.5989,996.8864,STAR,F9
104.6043,258.4283,429.5554,514.864,557.3901,STAR,F9
45.91686,91.5387,149.8405,182.202,200.1936,STAR,F2
40.26425,106.6231,180.4452,218.4614,235.5731,STAR,F9
334.0592,1240.468,2259.83,2718.513,2908.508,STAR,F9
19.03068,62.51493,110.0192,132.654,138.7686,STAR,F9
262.644,966.4292,1662.985,1978.648,2115.036,STAR,F9
407.286,1351.937,2218.669,2588.86,2768.235,STAR,F9
38.10398,143.6349,251.6279,302.6964,326.8624,STAR,F9
29.84524,101.102,176.2803,216.6515,238.3497,STAR,F9
27.57984,102.5976,185.4502,227.9602,248.2675,STAR,F9
11.49503,42.30334,76.11701,93.63558,102.9375,STAR,F9
12.11175,43.47087,75.45055,92.43945,96.83688,STAR,F9
148.9001,624.7639,1090.683,1316.098,1418.178,STAR,F9
2.056707,5.276233,9.417625,11.50123,11.02491,STAR,F9
2.344421,7.481663,13.59602,17.20455,19.56846,STAR,F9
16.47903,41.26799,67.38208,80.24773,86.41196,STAR,F9
6.221959,19.30139,33.29123,40.42608,44.18614,STAR,F9
4.679363,14.30707,24.97528,30.95965,34.67557,STAR,F9
7.081264,17.55453,30.10682,36.97778,40.87806,STAR,F9
1.139669,6.257868,11.92048,15.31268,14.92723,STAR,K1
11.09904,27.71622,46.30711,57.0073,61.66869,STAR,F9
10.84163,33.47755,58.45571,70.74075,75.38739,STAR,F9
2.229356,6.672717,11.94301,14.81563,16.54378,STAR,F9
10.12409,30.21268,52.11417,62.0304,63.83253,STAR,F9
2.943467,7.506417,14.11311,17.79012,20.01528,STAR,F9
8.967124,26.35634,46.74944,57.86659,63.75623,STAR,F9
15.56838,43.99995,71.46302,83.60146,90.24818,STAR,F9
4.180228,12.04284,20.81923,25.21189,27.3603,STAR,F9
4.445105,12.97231,22.23826,26.75871,29.6489,STAR,F9
7.441096,24.39923,42.49595,52.02467,58.21363,STAR,F9
9.937999,38.35243,65.81359,78.38171,81.46213,STAR,F9
6.837699,25.32882,43.46978,50.34432,52.47101,STAR,F9
0.03594296,0.4440051,2.311728,20.7698,63.90898,STAR,M6
1.143002,1.553274,7.009273,53.24753,143.4847,STAR,M6
-0.05036518,0.5028635,3.08319,20.94677,52.32445,STAR,M5
-0.2006983,0.2486012,1.427415,14.21218,41.3643,STAR,M6
0.06584327,1.323273,6.385328,34.79311,81.68567,STAR,M5
0.209772,0.8205791,3.975064,30.26874,80.39392,STAR,M6
-0.06271153,0.6305485,3.491171,27.69601,77.64879,STAR,M6
0.2483957,0.362389,2.264663,21.03656,60.45332,STAR,M6
0.2721192,0.722333,3.772698,24.14602,59.35566,STAR,M5
0.165751,0.788072,4.063776,32.4931,86.83196,STAR,M6
-0.6816186,2.56641,12.11062,79.54481,203.399,STAR,M6
0.0288564,0.3232067,2.022464,15.77923,46.17846,STAR,M6
0.5938246,1.338128,7.563748,49.85588,124.8135,STAR,M5
-0.1458972,0.2854582,1.949888,16.89274,47.19962,STAR,M6
0.05127278,0.3460325,1.857232,15.52126,45.96606,STAR,M7
-0.06453387,0.2854214,3.178518,23.94269,62.16429,STAR,M5
-0.1131639,0.4684078,2.402618,17.33848,47.72358,STAR,M6
0.5249591,3.842554,14.52182,78.06306,181.8735,STAR,M5
0.9605244,0.537988,1.484127,13.11192,39.7353,STAR,M7
0.9710003,3.065258,13.1632,72.25635,173.2849,STAR,M5
-0.03426256,0.5711377,2.773624,17.38371,44.14899,STAR,M6
4.440018,9.941819,17.98864,22.36382,24.54099,STAR,F9
5.844519,13.33575,23.87069,29.62994,34.03706,STAR,F9
4.619428,8.811519,14.57293,17.1819,18.36594,STAR,F9
9.164844,19.1746,33.26031,41.68232,46.47892,STAR,G2
2.217139,4.792423,7.78203,9.317512,9.859731,STAR,G2
2.542994,4.873736,8.641663,10.65138,11.48469,STAR,F9
4.70548,10.85523,18.74354,23.42517,25.91887,STAR,F9
3.140724,7.719766,14.30482,18.06235,20.34879,STAR,F9
14.62751,29.43032,48.99276,59.61097,66.32781,STAR,F9
3.492041,8.078152,13.27536,16.14894,18.00632,STAR,G2
2.682888,5.083199,9.489413,12.4968,15.14353,STAR,G2
5.24119,11.44572,19.51256,23.68142,25.87688,STAR,F9
2.200011,4.744426,8.452722,10.78829,12.26881,STAR,F9
16.48399,33.70025,54.77728,65.13356,70.24216,STAR,F9
0.5420232,0.2390029,0.8540355,5.617814,18.8441,STAR,M8
-0.6542606,0.1605288,0.3089491,3.690339,12.24014,STAR,M7
2.437666,21.94975,98.11735,672.3406,1755.717,STAR,M6
0.2628003,1.998952,9.558447,56.09843,138.1156,STAR,M5
6.914272,16.24726,28.00266,34.61719,38.51194,STAR,F9
2.390425,6.051234,11.44869,14.92251,16.64501,STAR,F9
4.511969,10.98108,19.22342,23.72821,26.13519,STAR,F9
11.19395,30.69309,51.60254,62.15104,67.14309,STAR,F9
9.953944,28.10491,48.99739,58.78586,63.39344,STAR,F9
5.253088,14.98933,27.18701,33.16182,37.01269,STAR,F9
8.239702,22.00154,36.75688,44.22201,48.16717,STAR,F9
9.755821,24.62734,42.59309,52.48684,58.48687,STAR,F9
3.608049,7.896744,13.47918,16.34987,18.38425,STAR,F9
4.10695,9.098366,14.54267,17.47735,19.3991,STAR,F9
2.17628,4.969089,8.862796,10.90918,12.38772,STAR,K1
14.45234,42.58914,72.3302,87.4257,95.15506,STAR,F9
3.656623,5.465871,9.302378,11.92364,14.57181,STAR,F9
2.421194,5.436161,9.152215,11.13396,12.78748,STAR,F9
2.890172,5.350616,8.553315,10.16173,11.06801,STAR,F9
2.270091,5.802354,9.868299,11.98182,12.82329,STAR,F9
5.690025,11.78606,18.69444,22.18941,23.81837,STAR,F9
3.381633,5.540627,8.948245,11.38101,12.65041,STAR,F9
8.683734,20.79933,35.15393,42.90928,46.03646,STAR,F9
4.98407,13.86425,23.1506,28.26045,31.86857,STAR,F9
1.732378,4.32955,7.47283,9.358582,9.646114,STAR,F9
4.778675,9.892696,16.43877,20.25044,21.84378,STAR,F9
0.07744272,0.6079154,2.747497,15.69143,40.38791,STAR,M6
-0.1265181,0.2564277,1.874096,17.87861,49.9852,STAR,M6
1.046087,1.569373,8.329733,61.6079,161.5193,STAR,M6
185.6601,770.8903,1381.595,1651.832,1755.928,STAR,K1
41.33915,112.6952,185.6884,220.494,236.3874,STAR,F9
32.19711,121.9958,207.3764,243.0774,255.7481,STAR,F9
60.08709,180.0714,294.3415,337.6918,349.7267,STAR,F9
58.20831,164.5375,252.4952,281.8086,285.1266,STAR,F9
190.8861,826.6258,1421.437,1627.957,1687.212,STAR,F9
139.7498,435.1931,686.6773,776.9685,793.8375,STAR,F9
2.383956,3.590251,15.25299,103.2962,260.9186,STAR,M6
0.5783035,0.8066772,4.832768,34.32193,87.37237,STAR,M5
0.5830038,0.5405935,3.185872,27.43442,74.51973,STAR,M6
-0.05005081,0.5819869,2.332924,23.93921,70.95667,STAR,M6
-0.05977756,0.1635589,2.590749,17.63358,44.68851,STAR,M6
2.73563,6.009978,10.12671,12.74972,16.01451,STAR,G2
8.352977,22.39476,39.20044,47.695,53.54556,STAR,F9
3.218163,5.548225,9.362102,11.70446,11.37163,STAR,F9
-0.4315788,-0.2564496,1.905229,16.98422,43.57503,STAR,M6
1.145224,2.884946,11.53005,62.01963,144.4524,STAR,M5
-0.1809418,0.9854864,4.862438,44.03397,126.5196,STAR,M6
1.860175,0.833821,2.494679,16.00754,43.35746,STAR,M6
0.5267973,0.7602366,3.198212,20.92714,52.07658,STAR,M6
0.2744223,1.653126,6.696537,39.44619,98.59909,STAR,M5
0.1638754,0.4387123,2.177832,11.94201,30.40255,STAR,M6
0.1403382,0.7167986,3.311304,18.70017,47.36128,STAR,M6
0.2569977,1.717779,7.843507,46.73975,121.5453,STAR,M6
-0.05042075,0.2786017,2.051288,13.67193,34.42849,STAR,M5
0.7512729,0.4878634,0.6651744,3.78378,10.3422,STAR,M7
104.4705,322.7588,533.4558,622.4534,664.0942,STAR,F9
75.20954,214.7339,366.6276,429.3848,457.3927,STAR,F9
37.46374,133.7091,221.3539,253.4164,267.4006,STAR,F9
89.86028,263.7545,418.7555,473.7082,491.7833,STAR,F9
337.7885,1094.782,1805.612,2069.188,2178.759,STAR,F9
64.76826,187.6224,308.4863,359.7595,380.4566,STAR,F9
15.06647,51.39559,87.63831,107.1735,114.111,STAR,F9
72.4697,257.8961,448.489,530.3002,563.6212,STAR,F9
26.17653,84.38973,141.1232,164.5126,169.8739,STAR,F9
