u,g,r,i,z,class,subclass
17.53111,17.82738,18.33768,18.70285,18.95284,STAR,B9
20.42291,20.04259,20.27344,20.56507,20.74383,STAR,WD
20.21331,19.9145,20.18735,20.42551,20.59089,STAR,WD
20.48528,20.2568,20.51164,20.83406,21.12637,STAR,WD
18.69068,19.06475,19.65197,19.95011,20.36209,STAR,O
19.53681,19.14857,19.36506,19.55371,19.78734,STAR,WD
19.67193,19.44886,19.74114,20.06606,20.30794,STAR,WD
19.20025,19.01244,19.39818,19.68423,20.16503,STAR,WD
14.31105,14.60824,15.10045,15.43381,15.74164,STAR,WD
17.02386,16.68828,17.09607,17.37259,17.60554,STAR,A0p
18.9269,19.32403,19.84155,20.24141,20.68852,STAR,WD
20.64847,20.22503,20.39945,20.70509,20.63583,STAR,WD
19.78337,19.88447,20.18567,20.38333,20.5218,STAR,OB
19.351,19.40026,19.76297,20.10484,20.62996,STAR,WD
20.48143,20.19487,20.43938,20.71025,20.33488,STAR,WD
20.23187,19.97922,20.18207,20.28942,21.49424,STAR,WD
19.43066,19.34327,19.66407,19.93575,20.03596,STAR,WD
18.93449,19.43821,19.9651,20.33021,20.65486,STAR,O
19.58124,19.40275,19.70049,19.96979,20.10548,STAR,WD
20.20354,20.28058,20.71085,20.90072,21.07201,STAR,WD
20.09147,19.43361,19.76607,20.10684,22.82635,STAR,WD
19.42359,19.00831,19.18213,19.3888,19.70397,STAR,WD
19.34922,19.42896,19.87439,20.20685,20.4435,STAR,WD
19.67105,19.47992,19.7876,20.04898,20.31748,STAR,WD
20.09086,19.49791,19.23206,19.14977,19.16778,STAR,CV
15.06707,15.24755,15.75068,16.09946,16.4108,STAR,A0p
19.50724,19.02073,19.26142,19.3744,19.47416,STAR,WD
20.02,19.45789,19.37364,18.8882,18.18548,STAR,M5
19.31424,19.41738,19.80035,20.16137,20.42056,STAR,WD
20.46981,19.45662,19.08002,18.94615,18.88741,STAR,F2
16.77897,17.03902,17.4074,17.60109,17.72431,STAR,B9
20.05972,19.7312,19.98937,20.20814,20.2354,STAR,WD
17.33175,16.80137,17.07623,17.31661,17.49421,STAR,A0p
20.88303,20.29579,20.32911,20.48593,20.55041,STAR,WD
21.29675,20.89976,20.85756,21.03106,20.73361,STAR,WD
21.99549,20.05422,19.25037,18.9807,18.76671,STAR,K1
19.58586,17.79311,17.12932,16.87807,16.78033,STAR,K1
18.47264,18.77763,19.21697,19.60571,20.01515,STAR,WD
17.17881,17.18659,17.59222,17.90418,18.20077,STAR,WD
16.07091,16.20245,16.57088,16.84549,17.09367,STAR,B6
20.64371,19.61903,19.30414,19.18386,19.09418,STAR,F5
17.30087,16.89902,17.14638,17.36183,17.63857,STAR,WD
18.65379,18.65544,18.91135,19.1459,19.47839,STAR,OB
18.61732,18.53259,18.87386,19.12796,19.35361,STAR,WD
19.99775,20.0554,20.32405,20.55042,20.85655,STAR,OB
19.66573,19.25288,19.46113,19.64899,19.93691,STAR,WD
16.77861,16.99586,17.49757,17.81554,18.1413,STAR,B6
18.85814,18.6016,18.86918,19.13268,19.37521,STAR,WD
19.81019,19.35228,19.65477,19.86014,19.97574,STAR,WD
21.46874,19.07588,17.58888,15.4647,14.38725,STAR,M6
19.39741,19.30565,19.66042,19.99526,20.32873,STAR,WD
19.56251,19.10496,18.99261,18.9663,19.02842,STAR,CV
19.33012,18.89039,18.7863,18.79856,18.87874,STAR,CV
20.27919,20.01897,20.30161,20.55941,21.1276,STAR,WD
19.71608,19.32246,19.60689,19.79672,20.21831,STAR,WD
20.10197,20.06413,20.32728,20.5744,21.11607,STAR,WD
16.04048,16.43024,16.90562,17.2445,17.54031,STAR,B9
20.36069,19.33319,18.93415,18.76596,18.75724,STAR,G2
19.481,19.40262,19.72917,19.96576,20.45812,STAR,WD
18.68671,19.04273,19.57174,19.90208,20.3447,STAR,O
18.09764,18.18137,18.47339,18.71803,18.91147,STAR,OB
19.41672,19.02964,19.29319,19.57405,19.72907,STAR,WD
20.34356,20.08243,20.27573,20.52313,20.55254,STAR,WD
18.31325,18.3495,18.66495,18.91926,19.2879,STAR,WD
20.72922,20.2907,20.58413,20.62506,20.85771,STAR,WD
19.85648,19.44411,19.70516,19.88383,19.99961,STAR,WD
19.20887,19.28555,19.62527,19.95119,20.64305,STAR,WD
18.90323,18.48003,18.70238,18.91414,19.29792,STAR,WD
19.23548,19.38669,19.84953,20.15886,20.45898,STAR,WD
18.33026,17.95133,18.17825,18.39343,18.67786,STAR,WD
19.83963,19.38565,19.55939,19.71082,19.84414,STAR,WD
18.49563,18.09322,18.3592,18.61757,18.85442,STAR,WD
18.67837,18.10962,17.93828,17.8765,17.92069,STAR,CV
19.53308,19.41994,19.78497,20.06176,20.28835,STAR,WD
20.02992,19.1116,18.73135,18.61145,18.61602,STAR,F5
19.0147,19.38284,19.88173,20.21234,20.56152,STAR,T2
19.78155,19.57263,19.90986,20.26209,20.48232,STAR,WD
19.34814,18.82397,18.88274,18.9881,19.15341,STAR,WD
19.40218,19.04882,19.36959,19.65351,19.9233,STAR,A0p
20.05343,19.88191,20.0213,20.18761,20.21403,STAR,M6
19.40513,19.09386,19.40948,19.75049,19.71708,STAR,B6
19.48353,19.30277,19.62116,19.88494,20.08665,STAR,WD
20.36846,20.02212,20.29531,20.45745,20.78252,STAR,WD
20.66458,20.15296,20.18289,20.29299,20.31518,STAR,WD
19.71343,19.72073,20.03983,20.28567,20.26937,STAR,WD
23.1892,20.37305,19.11619,18.76556,18.51064,STAR,K5
21.00031,20.505,20.61261,20.74928,21.0606,STAR,WD
20.0004,18.74829,18.24786,18.0441,17.97103,STAR,G2
19.79117,19.615,19.87172,20.03803,20.44661,STAR,WD
15.76157,15.47817,15.73664,15.89711,16.11838,STAR,CV
18.12694,17.87771,18.07373,18.24532,18.53734,STAR,WDmagnetic
16.74017,16.83199,17.30619,17.62086,17.86991,STAR,A0p
20.54803,20.2721,20.67034,20.73622,20.62037,STAR,WD
20.41579,20.12673,20.3931,20.59587,21.24957,STAR,WD
17.95062,18.34298,18.86068,19.22334,19.64989,STAR,O
21.81623,19.91234,19.10395,18.85134,18.59145,STAR,K3
18.30891,17.17433,16.81747,16.68911,16.64732,STAR,G0
19.44839,18.05101,17.53385,17.34435,17.26397,STAR,F9
17.06362,17.45296,17.89168,18.21608,18.52077,STAR,B9
17.48832,17.16281,17.41285,17.56919,17.7808,STAR,WD
19.40395,19.08159,19.38985,19.62255,19.72055,STAR,WD
18.68358,18.81114,19.18343,19.48145,19.57762,STAR,OB
16.52897,16.46553,16.81013,17.06744,17.36166,STAR,WD
21.06761,20.58542,20.68308,20.76274,20.83598,STAR,WD
19.65429,19.35518,19.56273,19.77413,19.92533,STAR,WD
18.98498,18.73552,18.83693,18.96753,19.12609,STAR,L5.5
20.5117,20.2146,20.55893,20.88499,21.04979,STAR,WD
18.20578,18.17917,18.51737,18.79605,19.1364,STAR,WD
19.61975,19.41377,19.5567,19.69142,20.05652,STAR,L5
15.47302,15.15407,15.46407,15.70056,16.00128,STAR,WD
16.59194,16.20922,16.39948,16.59056,16.81929,STAR,WD
14.49931,14.67541,15.14326,15.49553,15.77016,STAR,B6
20.89361,18.8997,18.10471,17.79785,17.65001,STAR,K3
19.08382,19.41749,19.83112,20.11019,20.58475,STAR,B9
19.37228,18.93339,19.26382,19.49653,19.95118,STAR,WD
19.39673,19.23976,19.49037,19.68367,19.91972,STAR,WD
19.52633,19.08898,19.32333,19.52604,19.73628,STAR,WD
18.86823,18.47117,18.68371,18.89243,19.09276,STAR,WD
19.31265,18.97033,19.23649,19.48387,19.85399,STAR,WD
20.31384,19.51905,19.17208,19.06783,19.02332,STAR,B9
19.39312,19.00192,19.19848,19.32664,19.46844,STAR,WD
18.92601,18.46683,18.74888,18.9954,18.9708,STAR,WD
20.6235,20.24551,20.46543,20.65863,20.85805,STAR,WD
19.78305,19.7304,20.10802,20.43625,20.50796,STAR,WD
19.12745,19.19838,19.52397,19.79416,20.0246,STAR,OB
19.30276,19.35882,19.76451,20.09292,20.26609,STAR,A0
20.24236,20.10319,20.48157,20.79786,21.13826,STAR,WD
20.43748,20.03809,20.25845,20.37867,20.43626,STAR,WD
18.78614,18.49367,18.74963,18.97766,19.16948,STAR,WD
20.01701,19.59523,19.73955,19.90551,20.22164,STAR,WD
19.38823,19.52706,19.85927,20.10871,20.47344,STAR,OB
19.83741,20.12597,20.55861,20.90016,20.65449,STAR,B9
19.98069,19.75799,20.10368,20.85411,20.69575,STAR,M3
19.05381,18.99214,19.21103,19.39628,19.69179,STAR,CV
17.53494,17.12915,17.3465,17.5759,17.81478,STAR,WD
18.45982,18.49784,18.87746,19.18518,19.57509,STAR,WD
17.61596,17.73686,18.05983,18.31563,18.55968,STAR,OB
18.52375,18.40322,18.69866,18.96926,19.21991,STAR,WD
18.622,18.71965,19.08236,19.32571,19.65851,STAR,OB
16.60995,16.03792,16.35371,16.60365,16.78484,STAR,A0p
19.51527,19.53954,19.76101,19.93922,20.2045,STAR,OB
16.49668,16.0287,16.4033,16.64636,16.88426,STAR,A0
18.92346,17.73158,17.32468,17.17609,17.133,STAR,G2
16.73371,16.74125,17.13461,17.4057,17.67586,STAR,WD
20.42754,19.52382,19.24314,19.11747,19.04661,STAR,A0
19.69187,19.80678,20.1266,20.31664,20.30176,STAR,OB
19.59822,19.42739,19.72633,20.11102,20.67436,STAR,WD
14.67119,14.85114,15.15594,15.31593,15.50275,STAR,B6
19.41728,18.91257,18.82702,18.84971,18.90677,STAR,CV
19.17065,18.76816,18.9607,19.1646,19.38619,STAR,WD
19.49317,19.13126,19.33142,19.59853,19.8822,STAR,WD
19.3772,19.24453,19.5648,19.88679,20.0883,STAR,WD
18.87323,18.3541,18.22272,18.2022,18.25901,STAR,CV
16.93048,15.57762,15.05874,14.91141,14.87608,STAR,F9
17.07973,17.14538,17.38125,17.59639,17.78424,STAR,OB
19.35004,19.44027,19.57873,19.62314,19.76673,STAR,A0p
20.99527,19.6579,19.08139,19.03457,19.02187,STAR,G0
19.41183,19.45276,19.61665,19.79277,19.98578,STAR,O
17.89669,17.59665,17.89311,18.14593,18.36777,STAR,WD
20.32834,20.03696,20.32109,20.43761,21.03137,STAR,WD
17.03451,17.3632,17.88342,18.21149,18.56578,STAR,B9
19.92245,19.419,19.30045,19.24495,19.25827,STAR,CV
19.17612,18.92232,19.20033,19.41132,19.74598,STAR,WD
20.04574,19.57586,19.60373,19.73645,19.9674,STAR,WD
19.4477,19.19239,19.43299,19.7518,19.75588,STAR,WD
20.13083,19.96088,20.26383,21.46843,22.82699,STAR,M4
20.77088,20.4058,20.63761,20.75524,21.07677,STAR,WD
18.76533,18.89823,19.26164,19.5063,19.73583,STAR,OB
19.65589,19.20524,19.09343,19.13678,19.27842,STAR,WD
20.38611,20.23501,20.58875,20.87642,21.31912,STAR,WD
18.00921,18.14084,18.43968,18.69372,18.97005,STAR,OB
19.33179,19.44914,19.82283,20.13454,20.25201,STAR,WD
18.24063,18.47478,19.00775,19.33992,19.64818,STAR,B9
18.75867,18.51354,18.48,18.5867,18.71125,STAR,CarbonWD
20.36625,19.38744,19.13545,19.13981,19.18854,STAR,A0
18.45658,18.25127,18.56505,18.81951,19.10794,STAR,WD
19.93427,19.78614,20.16495,20.40413,20.5543,STAR,WD
20.68121,19.50323,19.06218,18.95043,19.03181,STAR,G0
20.09419,19.97076,20.33786,20.58377,21.44082,STAR,A0
17.94251,18.08597,18.51624,18.81469,19.09913,STAR,OB
22.52555,20.11601,19.34822,18.97883,18.86716,STAR,CV
23.35099,22.49854,21.31987,20.90782,21.44605,STAR,B9
20.43032,20.16124,20.28194,20.56949,20.58432,STAR,WD
19.30312,19.22105,19.40062,19.59522,19.7472,STAR,A0
17.51866,17.74819,18.20162,18.52192,18.80214,STAR,B6
20.30599,20.2002,20.53425,20.85382,21.24725,STAR,WD
20.52555,20.67475,20.95612,21.20926,21.35566,STAR,WD
21.10222,20.74632,20.97485,21.15464,21.0651,STAR,WD
18.88746,18.80507,18.96976,19.1366,19.33645,STAR,OB
20.14887,19.6686,19.55808,19.55082,19.56071,STAR,WD
16.12948,16.11464,16.40718,16.66114,16.88035,STAR,B6
20.79916,19.57627,19.22327,19.06473,19.04909,STAR,G2
19.09114,18.54174,18.39742,18.36271,18.45595,STAR,CV
18.09526,18.21215,18.56711,18.88508,19.10939,STAR,OB
18.89373,18.95673,19.29116,19.568,19.6936,STAR,OB
20.21613,20.08774,20.3262,20.16732,19.92081,STAR,WD
20.93742,20.63641,20.74047,21.01267,21.21175,STAR,WD
19.02287,19.07068,19.34265,19.61143,19.89856,STAR,OB
19.71672,19.20146,19.03127,18.98375,18.96642,STAR,CV
19.70321,19.27619,19.47334,19.68042,19.92169,STAR,WD
19.40916,19.02585,18.9394,18.93687,18.99953,STAR,WD
19.61993,19.17438,19.42108,19.54893,19.80734,STAR,WD
19.23886,18.75595,18.80028,18.60223,18.21049,STAR,WD
19.38628,19.32123,19.59164,19.85219,20.26245,STAR,WD
19.00311,19.09017,19.46215,19.74986,20.21138,STAR,WD
17.96086,18.04642,18.39442,18.6695,18.96982,STAR,OB
17.28912,17.47826,17.98155,18.29683,18.60031,STAR,A0p
20.25416,19.22471,18.79204,18.62767,18.53708,STAR,G2
20.18217,20.26369,20.65244,20.83925,21.43898,STAR,WD
20.75271,20.30166,20.5752,20.73577,21.29737,STAR,WD
20.19078,19.95522,20.2344,20.48004,20.66368,STAR,WD
20.67365,20.40849,20.6214,20.80099,20.58805,STAR,WD
19.85764,20.05367,20.2851,20.22033,20.34354,STAR,WD
19.72812,19.7533,20.06529,20.36694,20.70046,STAR,WD
19.31844,19.13109,19.24862,19.42543,19.66496,STAR,WD
19.59775,19.18111,19.39867,19.65509,19.84942,STAR,WD
19.87536,19.47159,19.75727,20.08166,20.43323,STAR,WD
18.86269,18.82033,19.02182,19.18355,19.51476,STAR,O
19.45964,19.49949,19.72295,19.92544,20.59013,STAR,OB
18.19999,18.39893,18.88268,19.19724,19.65689,STAR,B9
18.01857,18.04842,18.38759,18.67382,18.88088,STAR,WD
19.41025,19.47597,19.78609,20.03802,20.11931,STAR,OB
21.10942,19.36225,18.63176,18.34206,18.21555,STAR,K1
19.42469,19.5297,19.84653,20.11893,20.18271,STAR,WD
19.73271,19.28826,19.50894,19.75427,19.85223,STAR,WD
19.29981,18.60715,18.93393,19.1624,19.36345,STAR,A0p
19.76264,19.95267,20.27972,20.5346,20.57009,STAR,B9
20.14599,20.08392,20.42528,20.72713,21.54269,STAR,WD
20.29144,20.11935,20.33102,20.66417,20.7679,STAR,WD
18.13915,17.00677,16.60824,16.4629,16.41653,STAR,F2
19.04222,19.08964,19.53016,19.78213,20.04104,STAR,WD
20.23161,19.97966,20.37296,20.7065,20.39078,STAR,WD
19.00647,19.04343,19.36868,19.66871,19.83818,STAR,OB
20.11549,19.87669,20.11139,20.39492,20.40561,STAR,WD
21.51301,19.2311,18.24249,17.88881,17.68508,STAR,K3
18.8942,18.94034,19.20045,19.47521,19.72514,STAR,OB
17.76213,18.05955,18.47797,18.74502,19.03237,STAR,O
16.99401,17.4479,18.0489,18.42593,18.75021,STAR,B9
18.25771,17.86546,18.07682,18.3126,18.59628,STAR,WD
20.23837,20.34598,20.73619,21.10335,21.17998,STAR,WD
20.05635,20.02607,20.39041,20.6805,21.27875,STAR,WD
20.20076,19.91249,20.27942,20.48811,20.56788,STAR,WD
19.8256,19.41792,19.69829,19.90399,20.12843,STAR,WD
19.60729,19.16579,19.44278,19.58804,19.96907,STAR,WD
18.6666,18.74505,19.13363,19.4401,19.64786,STAR,WD
20.63587,20.26323,20.47846,20.61629,21.14744,STAR,WD
16.79808,17.0765,17.4786,17.68694,17.88177,STAR,OB
19.03133,19.16829,19.4924,19.77372,19.92015,STAR,OB
19.79833,19.38321,19.60369,19.8015,20.27809,STAR,WD
19.90027,19.45422,19.63322,19.80613,19.95463,STAR,WD
14.42473,14.91114,15.49019,15.87405,16.21357,STAR,O
18.60945,18.23546,18.48902,18.77362,19.00446,STAR,WD
19.46384,19.26209,19.58681,19.85101,20.14975,STAR,WD
19.53687,19.16676,19.40617,19.62193,19.80744,STAR,WD
18.53765,18.18004,18.43478,18.64612,18.94368,STAR,WD
20.20129,20.02738,20.29571,20.57071,20.50039,STAR,WD
19.40958,19.27482,19.64244,19.93277,20.1592,STAR,WD
19.04377,18.68181,18.93349,19.18843,19.51494,STAR,WD
19.31384,18.98552,19.26768,19.49971,19.78239,STAR,WD
18.46026,18.09318,18.2297,18.40026,18.60987,STAR,WD
19.10219,18.87644,19.02793,19.21154,19.41081,STAR,WD
19.55526,19.06636,19.00883,18.99685,19.03816,STAR,CV
18.52804,18.02966,17.88073,17.85623,17.94789,STAR,CarbonWD
19.29385,18.91476,19.11588,19.27577,19.50259,STAR,WD
18.91974,19.21374,19.72628,20.08373,20.40933,STAR,WD
20.02303,19.77411,20.08393,20.37185,20.59281,STAR,WD
20.40752,20.23712,20.74766,20.89371,21.38448,STAR,A0
19.08656,19.07163,19.43176,19.61324,19.8236,STAR,OB
20.22189,19.88535,20.16396,20.50623,20.65957,STAR,WD
20.17076,20.21179,20.56044,20.85266,20.72755,STAR,WD
20.02111,19.00364,18.70837,18.58479,18.61543,STAR,F5
19.6552,19.49153,19.82978,20.06392,20.51678,STAR,WD
20.11277,19.38593,19.1325,19.01468,19.02233,STAR,CV
18.84009,19.31351,19.72963,19.65247,19.5497,STAR,M8
19.45134,19.39976,19.76979,20.01958,20.24878,STAR,WD
15.43008,15.80136,16.2875,16.63716,16.95138,STAR,B9
19.76379,19.33005,19.58975,19.42689,18.94964,STAR,WD
19.10843,19.26073,19.54032,19.78208,20.31553,STAR,WD
20.62928,20.65676,20.91584,21.11268,21.14023,STAR,OB
18.49036,18.28436,18.666,18.92038,19.11225,STAR,WD
19.32144,18.96008,19.13389,19.34425,19.81701,STAR,WD
20.22527,19.96471,20.14559,20.39039,20.40839,STAR,WD
20.57057,20.38909,20.58698,20.73314,21.35768,STAR,OB
21.14367,20.79815,21.00908,21.17565,22.20615,STAR,WD
19.13375,18.63524,18.87495,19.12147,19.2148,STAR,A0p
20.58445,20.38448,20.66954,20.87487,21.84056,STAR,WD
18.13664,18.22201,18.63914,18.93768,19.2452,STAR,WD
20.94521,20.42172,20.47908,20.74032,20.85053,STAR,WD
19.93914,19.45192,19.33065,19.31053,19.4665,STAR,CV
19.91663,19.99937,20.27439,20.53582,20.87713,STAR,OB
17.37701,17.29045,17.46709,17.64431,17.86455,STAR,O
18.92307,18.52592,18.7567,18.96075,19.2871,STAR,WD
19.11981,19.35804,19.76062,20.10784,20.32261,STAR,WD
19.20741,18.69921,18.61426,18.57745,18.60629,STAR,CV
19.49566,19.64747,19.91923,20.12937,20.67039,STAR,WD
17.97204,18.09133,18.43233,18.72931,19.05231,STAR,A0p
16.34139,16.56008,17.03004,17.36331,17.6704,STAR,B6
18.16129,18.3145,18.77964,19.12702,19.35501,STAR,A0
20.52224,20.00815,19.9927,19.94148,20.40116,STAR,WD
18.86408,19.14455,19.49911,19.81299,20.29987,STAR,OB
20.12113,19.6271,19.7987,19.93244,20.11749,STAR,WD
16.78016,16.99327,17.35288,17.64219,17.95035,STAR,A0p
18.59582,18.61134,18.96929,19.25887,19.54677,STAR,WD
20.60694,20.24426,20.4507,20.70465,21.2474,STAR,WD
18.15893,18.29318,18.60688,18.88712,19.19398,STAR,OB
20.19578,19.906,20.13734,20.31405,20.399,STAR,WD
18.45238,18.04107,18.25524,18.50293,18.78727,STAR,WD
19.70803,19.31174,19.57112,19.85637,20.03536,STAR,WD
21.90348,19.17011,17.81832,17.28047,16.94347,STAR,K7
17.57878,17.06295,16.91795,16.88144,16.97537,STAR,CV
20.51037,20.06212,20.31073,20.47338,20.70445,STAR,WD
18.69045,18.73057,19.06557,19.39058,19.66061,STAR,WD
19.44581,18.90789,19.09488,19.29718,19.53164,STAR,WD
19.01468,19.38375,19.85236,20.23362,20.45551,STAR,WD
19.34306,18.59874,18.28591,18.17767,18.12911,STAR,CV
18.99287,19.08484,19.45447,19.7032,20.06659,STAR,OB
20.87968,19.33657,18.69466,18.39038,18.34187,STAR,F5
19.43883,18.95563,19.1427,19.30939,19.49688,STAR,WD
19.55145,19.13138,19.21471,19.40911,19.75364,STAR,WD
18.30639,17.9141,18.058,18.21725,18.45193,STAR,WD
16.67573,16.51667,16.85663,17.13202,17.53154,STAR,WD
19.95926,19.78148,20.11292,20.41263,20.56289,STAR,WD
17.77913,17.92516,18.31852,18.62007,18.93722,STAR,OB
20.61761,20.08585,20.19405,21.0061,20.91425,STAR,M4
20.17012,19.84303,20.06448,20.27604,20.45082,STAR,WD
18.09713,17.78351,17.77889,17.84729,17.93552,STAR,B9
18.02923,17.60028,17.7817,17.95722,18.1931,STAR,WD
19.26465,19.50544,19.9168,20.19494,20.47485,STAR,OB
19.82622,19.84948,20.12629,20.336,20.68777,STAR,OB
19.98005,19.58273,19.80495,20.03362,20.39552,STAR,WD
18.1914,17.61299,17.42378,17.38519,17.40869,STAR,CV
18.96173,18.84267,19.18455,19.3585,19.72653,STAR,WD
18.15133,18.42391,18.8524,19.07818,19.27999,STAR,B9
19.36145,19.07596,19.33006,19.57429,19.9004,STAR,WD
21.03667,19.951,24.80201,24.36175,18.33485,STAR,G2
20.09591,19.82502,20.06019,20.30325,20.55518,STAR,WD
18.10248,18.30809,18.74665,19.00457,19.23107,STAR,B6
21.39698,19.92664,19.36363,19.18868,19.04313,STAR,F9
22.48716,20.51068,19.46497,19.15372,18.90219,STAR,Carbon
19.08039,19.2975,19.68454,20.0593,20.35199,STAR,WD
19.69897,19.69407,20.1112,20.44817,20.57913,STAR,WD
19.77028,19.71044,20.05912,20.39752,20.4772,STAR,WD
20.93347,19.69685,19.19497,19.05367,19.03417,STAR,F9
18.15341,17.09871,16.73118,16.59341,16.54883,STAR,F5
14.95844,14.3156,14.60069,14.83364,14.99299,STAR,A0p
18.9836,19.07703,19.37604,19.5798,19.82524,STAR,OB
17.96101,18.28598,18.72627,19.06136,19.43649,STAR,A0
20.78033,20.39132,20.60352,20.82721,20.12581,STAR,WD
18.19588,18.30939,18.73571,19.03168,19.37012,STAR,WD
21.32316,19.09371,18.08423,17.73172,17.48957,STAR,K3
17.82409,16.5656,16.06647,15.88374,15.79105,STAR,F9
17.19887,16.9687,17.22241,17.43701,17.64106,STAR,WD
19.40197,18.69391,18.98084,19.17872,19.4342,STAR,A0p
17.243,16.65195,16.96392,17.21726,17.41433,STAR,A0p
19.54537,19.35762,19.6573,19.95675,20.0855,STAR,WD
18.60528,18.23968,18.48234,18.6867,18.9468,STAR,WD
19.11457,19.39146,19.86281,20.24542,20.51402,STAR,O
19.32998,18.97898,19.2367,19.44496,19.73638,STAR,WD
19.42476,19.37467,19.60673,19.81949,20.20862,STAR,OB
19.5335,19.37204,19.57376,19.8014,19.98893,STAR,WD
18.30461,17.87003,18.00105,18.17695,18.34206,STAR,WD
20.12481,19.94287,20.24345,20.48117,20.71284,STAR,WD
17.8097,17.93599,18.2287,18.48578,18.57343,STAR,OB
20.42919,20.09098,20.30933,20.53166,21.22293,STAR,WD
20.06706,19.82817,20.54038,24.36148,20.66802,STAR,M0
19.01736,19.10465,19.48412,19.82715,19.98318,STAR,WD
19.28583,19.59111,20.00371,20.35772,20.55147,STAR,WD
19.7961,19.37569,19.6185,19.79503,20.06378,STAR,WD
16.69511,16.20501,16.52612,16.76381,16.95596,STAR,A0p
19.44238,19.12382,19.42174,19.68567,19.98759,STAR,WD
18.47761,18.50327,18.84736,19.12414,19.41933,STAR,WD
17.8263,17.33558,17.22877,17.22161,17.28681,STAR,CV
19.46527,19.32715,19.66905,19.96833,20.17507,STAR,WD
17.53431,17.57359,17.83151,18.08635,18.29891,STAR,OB
14.45348,14.61049,14.9363,15.13138,15.34097,STAR,B9
14.60106,14.74885,15.08155,15.25107,15.35634,STAR,B9
19.05894,19.13926,19.42556,19.67478,19.88298,STAR,OB
19.49926,19.09834,19.34349,19.55671,19.72793,STAR,WD
19.12051,19.32981,19.72085,19.90513,20.07996,STAR,WD
16.80672,17.12272,17.63896,17.97824,18.31978,STAR,WD
19.41105,19.48517,19.76658,20.00817,20.24585,STAR,OB
17.75294,17.86813,18.23871,18.52792,18.78187,STAR,OB
17.00032,17.0735,17.32318,17.56358,17.82206,STAR,OB
18.95097,18.56361,18.83703,19.06423,19.2774,STAR,WD
17.06826,16.4554,16.78863,17.02687,17.22869,STAR,A0p
17.10677,16.76616,17.12268,17.3971,17.61905,STAR,A0p
18.15704,17.79947,18.01062,18.08438,18.42221,STAR,WD
19.68461,19.5338,19.89894,20.12028,20.39814,STAR,B6
20.26797,20.07033,20.34046,20.6828,20.83262,STAR,WD
20.13195,19.07148,18.61132,18.44299,18.36329,STAR,G2
22.12671,19.2268,17.83627,17.2601,16.92464,STAR,K7
15.35691,14.6332,14.82117,14.96571,15.08208,STAR,A0p
21.1734,20.87622,21.01242,21.09991,20.95452,STAR,WD
20.93242,20.41911,20.44739,20.45498,20.53115,STAR,WD
20.57186,20.10754,20.15341,20.35679,20.60565,STAR,WD
19.33661,19.2112,19.40476,19.68147,19.96914,STAR,WD
21.12907,20.49385,20.66087,20.88751,21.08552,STAR,WD
19.82199,19.34271,19.54458,19.72078,20.00807,STAR,WD
20.15813,19.74837,20.03384,20.26169,20.32747,STAR,WD
19.59377,19.21045,19.42123,19.67557,19.84669,STAR,WD
20.15852,19.85264,20.17152,20.33509,20.88289,STAR,WD
19.60993,19.24853,19.53321,19.73016,19.94622,STAR,WD
19.74613,19.35655,19.55812,19.75608,20.12792,STAR,WD
19.80636,19.36659,19.62592,19.82683,20.16926,STAR,WD
19.28084,19.4625,19.89345,20.22633,20.55783,STAR,WD
18.60298,18.17522,18.37911,18.54477,18.72668,STAR,WD
20.34273,19.41174,18.8825,18.6841,18.60833,STAR,L5.5
20.05252,20.1982,20.50999,20.86569,21.11907,STAR,WD
18.36034,18.50057,18.85104,19.1574,19.55922,STAR,A0p
20.11836,19.98868,20.39713,20.66915,21.55493,STAR,WD
19.42071,19.17524,19.46082,19.71065,19.75115,STAR,WD
20.03519,19.52239,19.3551,19.32675,19.45273,STAR,CV
19.6955,19.38846,19.64452,19.87414,20.16827,STAR,WD
19.25099,19.35851,19.65676,19.95639,20.24258,STAR,OB
20.32413,20.10958,20.35008,20.48305,21.06132,STAR,WD
18.67698,18.83952,19.16646,19.4303,19.58399,STAR,OB
20.39767,19.3975,18.97503,18.83077,18.80517,STAR,L9
19.73509,19.4558,19.72671,20.00841,20.26508,STAR,WD
19.26877,18.79236,18.66976,18.64573,18.74613,STAR,CV
19.28722,18.87173,19.11801,19.34415,19.56737,STAR,WD
18.01662,17.78211,18.06185,18.34355,18.60413,STAR,WD
