spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
12.45771,14.27406,11.597,8.829329,4.860574,STAR,WD
226.0981,212.5708,157.6864,124.4137,102.5974,STAR,A0p
543.5042,438.6878,294.4369,219.9977,177.9055,STAR,B9
10.61714,12.40032,9.393891,7.386696,6.719501,STAR,WD
13.50509,17.60265,13.79303,11.36156,9.882375,STAR,WD
10.97085,9.358217,7.160617,5.553248,4.179296,STAR,OB
16.3495,19.51459,16.00051,13.88164,12.24154,STAR,WD
63.61121,64.62025,47.75047,37.30841,30.84352,STAR,WD
9.357221,8.604098,5.870495,3.742141,0.9394586,STAR,WD
12.20346,81.7833,228.7913,328.4479,391.4901,STAR,K5
17.94484,20.2402,15.58929,12.11003,10.43309,STAR,WD
21.75269,15.23664,9.68207,6.404083,3.298556,STAR,B9
132.4601,105.142,64.75806,47.51609,38.84157,STAR,A0p
11.10252,17.95753,25.26148,28.35237,29.56751,STAR,F5
13.0002,15.45594,11.82676,8.774783,5.964026,STAR,WD
38.35508,58.66837,76.25756,80.38038,77.9289,STAR,CV
15.6947,16.04448,14.77973,13.05967,10.52744,STAR,T2
187.2207,207.629,218.5739,211.5888,197.2815,STAR,WD
6.206797,6.672094,5.207341,3.56208,2.902006,STAR,WD
26.68899,23.81293,16.3752,11.76749,9.485418,STAR,WD
7.575037,8.577012,6.188848,4.519239,3.645791,STAR,WD
17.77911,24.31364,20.75653,17.11151,14.27986,STAR,WD
38.57285,35.13324,26.0672,20.05697,16.34811,STAR,OB
15.35622,17.42358,13.29261,10.30597,8.945905,STAR,WD
7.184803,8.714684,6.521017,4.568263,2.697428,STAR,WD
6.895785,9.346599,7.052827,5.355078,2.592813,STAR,WD
14.06525,17.67805,21.60378,22.33161,21.2198,STAR,CV
11.17183,16.85048,13.83517,11.05175,8.2849,STAR,WD
12.51531,13.23078,11.38932,11.49203,12.02995,STAR,WD
11.20305,11.59171,10.16443,8.826916,7.874519,STAR,OB
53.6904,48.52931,36.6166,29.00594,23.22542,STAR,OB
58.39345,68.43167,54.52395,41.90627,33.23093,STAR,WD
9.238976,10.78297,8.344942,7.076665,7.93644,STAR,WD
7.919188,8.182343,6.084484,4.624325,2.931607,STAR,OB
11.97253,29.86607,49.99389,60.53377,61.47525,STAR,G2
122.7782,108.6551,73.96148,54.29383,40.38354,STAR,A0p
35.45206,29.64556,20.43745,15.72412,12.33284,STAR,WD
66.90518,60.73538,42.83882,32.36626,26.02616,STAR,WD
23.17062,28.16502,22.21505,17.70721,14.53244,STAR,WD
220.7108,232.9421,175.9819,133.9513,101.7112,STAR,OB
35.9299,34.06335,23.36594,17.30266,14.29163,STAR,WD
195.6642,136.7515,83.46141,60.29632,46.11889,STAR,B9
235.3015,555.7054,906.293,1053.94,1136.514,STAR,F5
31.96425,45.80067,39.19655,32.43008,26.21175,STAR,WD
4.00959,6.158472,6.079025,4.705812,3.260715,STAR,WD
22.30523,16.71979,11.30239,9.250062,7.677141,STAR,WD
42.68453,50.53418,39.58158,30.46325,24.62689,STAR,WD
45.18258,44.49448,34.97405,27.57837,22.25388,STAR,A0p
230.9033,201.0272,129.5255,91.68513,70.87566,STAR,A0p
10.75113,8.332981,5.255226,3.740308,1.977642,STAR,WD
8.416739,9.228364,7.061913,5.548806,3.834961,STAR,WD
15.92183,21.67875,24.41034,24.85156,23.52089,STAR,CV
1045.519,831.3321,534.5276,381.368,292.1408,STAR,B9
3.796323,4.964695,4.163442,2.95546,1.462595,STAR,WD
12.42448,17.58317,24.65326,27.06353,28.15725,STAR,CarbonWD
8.925016,8.225943,6.302454,5.303242,5.022268,STAR,A0p
43.81646,54.69774,42.47765,33.80442,27.77245,STAR,WD
5.420588,7.909307,7.056372,5.962745,5.116217,STAR,WD
8.387104,10.90633,8.779516,7.14089,5.870062,STAR,WD
20.19109,29.8828,25.37915,20.23962,16.52252,STAR,WD
164.4059,113.0679,63.64465,43.85393,29.87942,STAR,B9
14.80953,20.5498,17.30021,13.99004,11.53698,STAR,WD
24.94156,19.45773,12.20825,9.228856,7.980971,STAR,B9
8.737696,10.4542,8.30408,6.233805,4.839904,STAR,WD
17.23347,17.84584,13.41993,10.56068,8.476359,STAR,WD
9.958804,10.41615,11.33302,11.46614,11.11187,STAR,K1
19.1593,21.80085,18.20281,14.85942,12.41489,STAR,WD
21.99972,26.47162,19.90583,14.87283,12.57489,STAR,WD
9.245337,41.86302,81.52949,102.4474,108.6483,STAR,K1
41.95184,51.22402,41.32477,33.27479,27.3251,STAR,WD
6.912698,7.367979,5.484771,3.819563,3.059452,STAR,WD
35.40989,46.9399,39.80009,33.62207,28.30263,STAR,WD
5.43276,6.13605,4.890789,4.205887,3.434784,STAR,WD
10.63817,8.577932,5.100481,3.089733,1.425568,STAR,WD
14.83667,17.05039,14.29167,9.938725,8.166359,STAR,WD
26.94713,17.4564,18.4012,20.75645,19.68866,STAR,CV
13.31982,16.87117,13.96535,11.4968,9.141565,STAR,WD
251.9939,206.0818,140.6928,107.1944,87.55615,STAR,A0p
33.65107,38.27017,28.12635,22.36133,19.49445,STAR,WD
27.0379,34.96801,39.39301,40.75823,39.78699,STAR,CV
8.344292,10.74551,9.128437,7.398834,5.177902,STAR,WD
24.89457,24.04808,15.73482,10.96042,7.127783,STAR,WD
137.5155,99.39848,60.42902,42.78107,32.7387,STAR,B9
6.849155,14.21375,20.40588,21.00006,19.9763,STAR,G0
22.39154,21.21618,13.95906,10.07458,6.640378,STAR,WD
30.09423,33.94801,26.49545,21.15746,16.24554,STAR,WD
48.16339,78.98682,70.64633,57.27271,44.71037,STAR,WD
15.1355,14.12395,12.23019,10.31482,8.658616,STAR,OB
15.29305,20.7401,17.14634,13.08811,11.60499,STAR,WD
24.47942,32.7219,26.5775,21.00188,15.37498,STAR,WD
41.76964,51.79161,40.08939,28.48217,23.20451,STAR,OB
30.21473,35.04743,27.25432,22.05615,16.9807,STAR,WD
259.1734,283.2415,231.4734,191.4141,167.2899,STAR,A0
4.888325,14.17385,24.05476,29.00389,32.52629,STAR,F9
15.54907,20.26265,16.46762,13.7283,10.18545,STAR,WD
91.15217,65.92088,42.05928,30.63463,24.58664,STAR,WD
16.85063,21.23366,22.07718,21.20049,20.17689,STAR,WD
394.907,424.2747,367.2554,309.2397,267.4494,STAR,A0p
165.9276,149.3826,106.1379,80.84039,60.4953,STAR,A0p
419.4015,403.1647,310.3539,236.2634,184.5379,STAR,A0p
316.2923,335.5372,277.4077,224.2975,191.1669,STAR,A0p
19.79392,21.42235,15.75309,11.98317,10.27854,STAR,WD
69.92841,50.65044,34.45692,26.33541,20.99258,STAR,O
10.18849,12.84417,10.0865,8.25218,6.872423,STAR,WD
12.97313,13.71562,10.17932,7.629418,5.453986,STAR,WD
5.439101,8.366035,7.858308,6.63089,5.730135,STAR,WD
48.57529,76.86644,85.91989,108.5045,134.8127,STAR,WD
7.686548,17.32693,15.31544,13.13288,10.49876,STAR,WD
25.15859,17.34812,10.96886,8.121598,5.700474,STAR,B9
13.87478,17.65797,13.7087,11.53878,10.0291,STAR,WD
37.80267,38.54344,40.61228,67.8679,100.4768,STAR,M3
8.421801,9.651377,7.981399,6.698817,6.431706,STAR,WD
46.63425,60.40385,47.50515,37.28934,29.56307,STAR,WD
9.806737,14.11895,19.22674,21.40915,22.41188,STAR,F2
14.03499,17.55073,20.17812,20.96318,19.11487,STAR,CV
20.8079,18.705,12.58561,9.464356,7.476968,STAR,A0p
16.0781,18.84628,36.91553,44.26642,40.87894,STAR,CarbonWD
14.59389,17.26084,12.39448,9.432865,6.146011,STAR,WD
41.54671,62.26308,72.56314,74.19964,66.57625,STAR,A0
185.6429,166.5832,119.035,92.02181,77.06084,STAR,A0p
124.3926,154.6951,170.7486,164.5193,147.9108,STAR,WD
41.80609,66.86086,62.0075,51.02322,40.31666,STAR,WD
17.42908,20.84782,16.22417,13.65607,10.38761,STAR,WD
3730.365,2705.165,1677.327,1214.348,955.3723,STAR,B9
9.143975,11.77193,9.694263,7.765379,5.719086,STAR,WD
6.164322,7.653852,6.175248,4.9535,4.13321,STAR,WD
6.237732,9.106583,8.691142,7.683096,7.948173,STAR,WD
11.30805,13.09881,11.29189,9.537559,9.942831,STAR,WD
18.20686,18.46347,15.24175,12.57831,12.35836,STAR,WD
38.54107,33.64795,23.0032,17.79565,15.35936,STAR,WD
13.61769,20.46599,26.42982,28.14107,22.33099,STAR,F5
1.701038,12.21467,28.77895,37.97029,44.95045,STAR,K5
17.63615,19.98535,15.55339,11.94831,6.574575,STAR,WD
114.9592,111.314,91.48951,76.4556,63.68095,STAR,OB
18.3709,19.45921,14.66333,11.14299,8.694519,STAR,WD
21.88968,20.33261,15.73199,12.10409,9.675457,STAR,OB
10.7227,13.40966,12.60866,12.0893,11.64155,STAR,WD
13.14874,10.47593,5.693148,3.242964,0.5172019,STAR,WD
144.3954,295.1069,429.9903,482.7804,493.66,STAR,G0
18.81019,23.38631,18.78123,15.42954,11.93586,STAR,WD
143.4899,109.5154,66.09757,46.07342,32.33169,STAR,B9
25.54434,26.10629,18.77274,14.13341,11.71244,STAR,WD
18.62109,26.3583,22.6724,18.2259,14.53785,STAR,WD
5.467498,6.043187,4.230505,2.491257,1.387465,STAR,WD
6.629426,8.275169,4.520977,1.483836,-0.7682607,STAR,WD
17.09435,19.54254,15.02307,11.67877,10.19561,STAR,WD
188.9702,205.2148,187.5776,170.6732,155.7873,STAR,A0
62.30645,58.39209,42.82751,33.08535,27.37872,STAR,A0p
166.201,125.8828,79.35796,55.61333,40.95187,STAR,WD
74.22533,82.47888,92.03517,92.91785,91.807,STAR,CV
2.283828,8.445654,21.33573,27.95561,32.06,STAR,K3
169.7998,337.453,496.8083,549.5236,569.9764,STAR,G0
9.973503,12.36461,11.13966,9.333071,8.904525,STAR,CV
15.24677,18.77885,15.41573,12.9357,11.02689,STAR,WD
38.76012,34.14775,26.54936,21.76685,18.62623,STAR,OB
21.79361,21.56251,18.99575,16.18964,15.08007,STAR,OB
19.47526,15.69478,9.747824,6.822323,4.409649,STAR,WD
15.4018,20.85238,17.13508,12.75904,8.514505,STAR,WD
206.515,176.881,125.7182,95.91228,78.33685,STAR,B6
150.3461,122.1246,82.47219,58.00871,43.31681,STAR,WD
33.80383,25.63576,19.84732,17.55845,16.77948,STAR,O
16.53082,13.09011,8.594807,5.84575,4.530727,STAR,WD
36.28793,46.48751,38.04092,30.64102,24.24192,STAR,WD
8.682513,6.927883,4.350554,2.648714,1.245878,STAR,WD
40.69955,46.69432,39.46589,32.83067,27.0101,STAR,WD
9.557076,10.44494,8.356056,6.604725,3.475072,STAR,WD
8.648991,10.87285,8.570274,6.041892,4.170708,STAR,WD
59.33356,65.50017,55.16592,47.10453,46.71921,STAR,WD
28.8203,25.9846,20.12104,16.02768,12.84005,STAR,OB
4.285469,3.671722,3.881648,3.596256,3.256275,STAR,L5.5
8.263655,10.75017,8.467052,6.225448,4.39782,STAR,WD
16.07936,18.34417,13.59338,10.84332,9.362859,STAR,WD
8.669172,8.923274,7.103485,5.859791,4.149168,STAR,WD
5.699916,8.188306,8.579439,8.185102,7.549533,STAR,WD
4.515008,3.974475,3.131567,2.090402,1.457048,STAR,WD
57.13871,54.42827,41.3263,33.08237,28.3978,STAR,OB
19.84206,16.74226,10.81943,6.900664,2.555134,STAR,WD
42.48236,34.9679,22.69039,16.43431,13.1829,STAR,WD
23.37361,30.90814,27.05944,23.01502,18.89704,STAR,WD
9.782556,15.79973,11.7219,8.936393,6.448783,STAR,WD
31.59846,35.93281,29.49863,23.89767,18.66179,STAR,WD
8.038231,14.30119,15.139,13.28172,12.36746,STAR,WD
3.808202,20.85096,69.08701,110.6813,143.7901,STAR,K5
38.87664,37.8908,34.50995,32.65685,31.51125,STAR,A0
1061.26,692.4982,386.3128,267.3179,200.7906,STAR,O
21.54498,18.83743,16.6161,14.72263,12.29983,STAR,O
33.06081,75.86633,121.8181,154.637,173.3654,STAR,F9
130.3933,107.5712,75.57211,58.55617,47.37335,STAR,A0p
27.84652,21.88857,13.2812,9.427169,6.780879,STAR,OB
17.51348,22.47483,19.51856,16.13819,13.62064,STAR,WD
21.39223,25.05736,22.02675,17.57923,16.07767,STAR,WD
2.287059,6.099731,7.588675,7.109099,6.254928,STAR,WD
6.726985,6.328605,3.663896,2.926543,0.5922903,STAR,WD
5.624661,7.137085,5.253815,4.164765,2.884076,STAR,WD
26.90733,17.16275,9.419794,7.004243,5.049074,STAR,O
5.625346,7.490912,6.114014,4.973082,4.150304,STAR,WD
94.96247,88.23919,66.5095,53.48219,45.95119,STAR,WD
170.6578,149.3699,110.9922,92.0376,78.88201,STAR,A0p
30.09872,27.65202,20.39397,16.40504,15.36113,STAR,B6
3.971799,5.875626,5.47848,4.63703,3.287441,STAR,WD
9.01994,10.04409,8.216527,6.786152,6.585194,STAR,WD
18.98235,24.33716,21.27687,17.8381,14.64374,STAR,WD
12.69472,18.00914,14.87438,12.19942,9.680201,STAR,WD
22.09214,20.51887,14.42705,11.05537,9.775227,STAR,WD
24.88403,23.299,15.81217,11.86629,9.485863,STAR,WD
17.20795,16.07778,12.00363,9.416224,7.210015,STAR,OB
18.86188,24.22841,21.52026,18.93137,16.18258,STAR,WD
17.59761,18.5754,16.06727,14.66709,14.06569,STAR,WD
14.71901,15.26049,11.53333,9.073105,6.974873,STAR,WD
13.74944,11.45429,8.974665,7.496275,5.806037,STAR,B9
71.11288,428.5662,858.4388,1076.908,1176.957,STAR,K1
15.99391,18.85444,13.63221,10.15543,8.968537,STAR,WD
8.748303,16.16098,22.12995,24.37745,24.76024,STAR,A0
819.5132,911.5107,813.4101,715.6401,658.1365,STAR,WD
57.87809,75.9213,67.30678,57.48316,49.39566,STAR,WD
32.43108,27.39289,22.05153,18.84803,15.44721,STAR,OB
24.34548,18.42926,11.90812,8.696754,6.918753,STAR,WD
6.803577,7.218038,5.467418,4.692362,4.79278,STAR,WD
18.20828,18.33019,14.91967,11.66535,8.755214,STAR,OB
31.16279,39.9915,49.40273,52.03526,49.56109,STAR,CV
74.78906,66.72318,48.82687,37.67678,29.59297,STAR,OB
9.029443,7.463505,5.041938,3.36146,2.872872,STAR,WD
16.45734,14.45931,10.07986,7.793239,6.789205,STAR,WD
16.70863,17.74716,13.43612,10.33751,6.704896,STAR,WD
6.877357,8.021072,6.066428,4.446996,2.451608,STAR,WD
6.349859,7.602735,6.002363,4.926565,2.742576,STAR,WD
7.618174,9.459031,9.339855,9.133773,8.488644,STAR,WD
11.7809,10.41458,7.779899,6.246343,4.916511,STAR,OB
18.38793,35.61176,48.74992,54.21483,51.82333,STAR,F5
6.98644,8.243277,6.35242,4.90357,4.403422,STAR,WD
22.18502,60.30869,152.2445,225.6744,286.0661,STAR,K7
10.68729,10.5027,8.01421,6.017122,4.372502,STAR,OB
9.049716,8.159243,7.220503,6.997445,6.806541,STAR,B6
2.437666,21.94975,98.11735,672.3406,1755.717,STAR,M6
10.9888,14.60266,19.7515,22.12597,21.67086,STAR,CV
19.96496,18.16778,15.70794,13.60332,12.4601,STAR,OB
10.91512,12.0001,8.865854,6.818206,5.916778,STAR,WD
19.55296,25.49855,23.61074,23.02084,22.80297,STAR,WD
14.63446,13.62294,9.805121,7.280974,3.199956,STAR,WD
93.26735,110.8855,114.0791,169.3242,230.0442,STAR,WD
33.1217,30.42661,22.25405,18.39483,15.03366,STAR,OB
10.40966,15.83993,12.54573,10.23499,6.886477,STAR,WD
5.124753,7.371292,6.115768,4.732579,4.499763,STAR,WD
36.47208,49.00269,42.04015,34.38964,28.09837,STAR,WD
11.49318,14.60927,13.82152,13.04622,12.95621,STAR,WD
8.676175,6.654176,5.005205,4.509068,4.424253,STAR,WD
29.15257,36.83661,32.24276,28.78512,26.21447,STAR,WD
52.93259,41.37673,29.75272,24.66589,18.589,STAR,O
214.2916,396.4706,582.5497,673.7077,709.7469,STAR,G2
85.56242,85.3019,66.83496,52.60859,45.0713,STAR,WD
7.806009,7.56057,4.873306,3.018957,1.955251,STAR,WD
13.5147,17.1074,20.74338,21.47488,22.46222,STAR,CV
31.12255,27.23805,22.27856,18.41964,18.60092,STAR,B9
13.15031,10.40338,6.891111,4.80862,2.37587,STAR,A0p
4.85349,6.093685,5.101625,3.958692,1.506085,STAR,WD
24.43859,28.96964,22.29704,17.43193,12.95785,STAR,WD
81.34375,85.05941,66.08469,51.37614,41.68205,STAR,OB
72.99495,58.88486,38.60931,28.75905,23.13614,STAR,B9
18.14863,17.28293,11.7926,8.709048,6.45751,STAR,WD
20.28313,20.33747,14.51153,11.36582,8.687596,STAR,WD
6.208503,7.175785,5.498621,4.261528,1.653155,STAR,WD
13.65972,18.8596,15.39874,11.61994,6.80277,STAR,WD
174.8225,199.8014,152.5254,114.2293,63.35971,STAR,A0
7.421094,11.30177,9.163614,7.779207,5.099466,STAR,WD
11.41853,15.03551,11.5155,8.453701,5.683252,STAR,WD
9.527714,12.15798,9.972518,8.707672,8.864204,STAR,WD
329.5797,341.501,244.7146,185.5653,145.3669,STAR,WD
19.58892,25.44135,19.87849,14.80224,10.64008,STAR,WD
11.58793,13.96281,12.14014,9.19221,6.28302,STAR,OB
60.10476,71.73261,56.0466,44.42111,37.07063,STAR,WD
31.88358,32.59216,26.27496,21.41594,18.62825,STAR,OB
12.09077,11.89944,8.861789,7.180976,5.767786,STAR,WD
13.87606,12.16253,10.27313,9.035601,8.929363,STAR,WD
15.01169,20.23577,17.29896,14.17347,11.50627,STAR,WD
6.977427,12.44817,20.54237,24.96856,25.15925,STAR,F5
16.59698,21.24571,17.11376,13.19826,9.816064,STAR,WD
19.78708,21.86535,17.16668,13.58775,11.18204,STAR,OB
15.28312,21.42918,18.76026,15.36179,12.60812,STAR,WD
20.06603,17.45029,11.95463,9.030054,8.175727,STAR,A0p
71.98262,85.57162,71.21015,58.2071,46.25413,STAR,WD
9.027539,9.21938,7.429443,6.59595,7.381372,STAR,WD
10.76153,69.8526,186.0941,261.2615,309.4582,STAR,K5
24.73442,125.0633,260.2509,332.4481,379.1064,STAR,K1
22.42789,28.25787,21.50681,16.77798,14.42683,STAR,WD
21.77134,36.58263,32.5733,25.90844,17.06965,STAR,WD
20.42141,23.43649,28.07739,29.05037,26.80718,STAR,G5
51.20512,68.76482,57.63689,47.98418,40.7863,STAR,WD
76.70943,70.42241,60.15487,51.67075,43.30482,STAR,L5.5
24.10863,27.77855,21.52679,16.98676,13.13993,STAR,WD
3.115541,14.66566,30.92051,37.0405,40.07596,STAR,K3
41.34326,38.28285,28.01335,21.62404,13.75002,STAR,OB
151.0319,207.8499,176.437,145.5004,125.9718,STAR,WD
106.4154,85.88122,65.76413,54.12188,48.93359,STAR,B9
51.78406,67.03179,61.92661,53.10022,41.9974,STAR,WD
2.88038,38.36173,128.0136,209.4345,282.4474,STAR,G5
94.65989,310.4852,551.7938,662.9492,712.9127,STAR,F9
33.20014,40.46707,49.96529,52.46574,49.49321,STAR,CV
20.29358,27.52268,22.97518,18.46469,16.11344,STAR,WD
18.45299,18.5578,14.63868,11.54652,7.50209,STAR,OB
7.743037,6.813179,4.367452,3.198021,2.463336,STAR,OB
9.219963,9.675893,7.205669,5.738665,5.403553,STAR,WD
332.9666,262.062,171.3342,124.6073,92.26404,STAR,B9
254.0422,264.1727,182.4532,131.9768,104.9383,STAR,A0
378.9025,258.8812,154.0273,111.0848,83.9902,STAR,O
17.53909,20.22642,15.6002,11.8546,8.725858,STAR,WD
23.31553,19.62979,14.4321,11.05898,7.879994,STAR,OB
54.11734,58.34604,45.65543,36.72772,30.9521,STAR,WD
538.8306,471.2088,347.6098,265.8072,212.1198,STAR,B6
17.30622,18.20659,13.79562,10.85656,8.108185,STAR,WD
18.45589,28.08298,36.22775,39.14896,38.90437,STAR,F5
10.11931,12.8434,9.758553,7.717174,5.582296,STAR,WD
5.760894,7.189591,5.295421,4.04116,2.870822,STAR,WD
10.65274,11.98296,9.449571,7.729114,6.486759,STAR,WD
12.76175,11.70988,7.922553,6.16194,4.990775,STAR,WD
261.0063,240.978,181.2584,146.9245,128.1522,STAR,A0p
10.96978,67.97945,179.551,250.3442,295.3797,STAR,K5
2.328233,7.309811,19.80013,29.10078,33.74265,STAR,K5
1.671543,20.40191,50.60739,67.41659,77.55051,STAR,K3
16.82144,17.45854,12.57764,9.726099,7.058972,STAR,WD
20.99984,30.63319,39.64271,43.43126,44.08231,STAR,F5
18.62865,22.06351,18.0916,14.89025,14.66656,STAR,WD
16.18867,18.74334,14.29899,10.6938,8.851775,STAR,WD
861.5872,683.0888,439.2789,325.7038,253.2936,STAR,B6
15.06595,22.98638,32.43447,36.85161,38.61686,STAR,F5
14.14846,22.89082,35.10762,43.82143,48.20833,STAR,F9
831.9617,594.6384,383.1031,280.0186,217.7887,STAR,B9
35.98153,37.41932,25.2722,17.74132,0.8602961,STAR,WD
16.38805,16.58504,12.40183,9.981455,7.813632,STAR,WD
952.1308,812.2863,543.676,402.7089,317.0256,STAR,B6
20.09785,22.60661,19.17786,15.91261,12.84309,STAR,WD
13.47697,17.42347,14.719,12.21861,8.823274,STAR,WD
9.514359,11.87624,10.44942,9.128829,9.220665,STAR,WD
14.92151,22.00583,21.24237,18.51851,14.97012,STAR,WD
16.30935,15.69624,12.36271,10.25472,9.634443,STAR,WD
14.71234,14.27274,13.20245,12.28491,10.56655,STAR,OB
7.254475,10.12077,8.047671,6.484975,4.397838,STAR,WD
16.87329,13.37148,9.600496,7.720501,6.645523,STAR,WD
6.660247,8.578176,7.45541,6.523797,6.31561,STAR,WD
14.24245,18.99892,16.51689,14.14413,13.41154,STAR,WD
7.860428,8.050092,6.602432,5.019691,4.373356,STAR,WD
5.308954,14.06116,21.52266,25.87469,26.80445,STAR,F9
63.61149,127.4787,196.9114,224.4741,234.5868,STAR,F5
58.71821,71.80148,63.6129,54.67129,45.30316,STAR,WD
17.35153,21.30827,17.55622,14.40905,13.28433,STAR,WD
438.097,420.2579,330.3023,280.3384,244.852,STAR,A0p
19.73776,25.70288,24.59003,21.00755,17.67499,STAR,OB
123.4257,107.331,76.66085,59.52317,47.66647,STAR,OB
25.17212,23.16522,16.04524,12.11795,9.48347,STAR,WD
26.54342,25.67759,19.81121,15.79672,12.65082,STAR,OB
46.46853,41.68475,29.10323,23.0679,20.62817,STAR,A0p
15.33534,16.12643,11.70909,8.568043,5.902528,STAR,WD
20.46763,19.9385,15.20951,12.03149,9.302136,STAR,WD
7.825773,9.298505,7.38648,6.187052,5.726774,STAR,WD
23.19452,18.23225,11.46402,7.77041,5.492931,STAR,A0p
153.0778,183.8113,154.0698,128.8169,111.0259,STAR,A0p
3.592199,5.830977,4.046038,2.830999,0.4436526,STAR,WD
8.964734,8.113066,6.917787,5.620785,4.28261,STAR,L9
8.047705,7.255433,5.175424,3.708265,3.140657,STAR,OB
105.4317,97.33574,67.15727,50.02252,38.47408,STAR,WD
21.92242,25.67082,21.61963,18.5644,14.60262,STAR,WD
43.1325,38.04851,28.32385,22.93686,21.07475,STAR,OB
17.76377,13.11106,7.570721,5.268243,3.038763,STAR,WD
21.59423,19.26374,13.87742,10.65629,7.987824,STAR,OB
9.076777,9.716676,6.340167,4.016028,1.833214,STAR,WD
13.83141,15.92941,11.94097,9.213894,7.865791,STAR,WD
931.3481,814.9003,571.1546,453.8533,383.6064,STAR,B6
25.43283,30.01671,26.16547,21.86912,17.08214,STAR,WD
-0.2797764,7.29032,20.11109,29.19387,35.40177,STAR,K3
15.15201,15.14707,11.72333,11.7991,13.73987,STAR,WD
11.49376,13.39147,10.13699,7.989744,7.126896,STAR,WD
9.769223,8.956725,7.026626,5.647956,5.021985,STAR,OB
44.48143,54.26007,52.52974,48.5484,44.91875,STAR,WD
18.76083,24.73,18.78445,13.57394,9.168688,STAR,WD
13.82347,13.98901,10.95494,8.654265,8.047576,STAR,OB
6.280617,7.314218,5.40548,3.714991,2.787718,STAR,WD
17.50412,19.25646,13.44427,9.935199,6.566644,STAR,WD
42.65976,43.15926,32.29259,24.58014,20.23008,STAR,WD
33.54637,58.78162,86.07737,96.86999,100.7026,STAR,G2
52.27473,66.34338,55.54157,45.48906,37.80247,STAR,WD
69.91087,70.32766,78.04301,85.73611,90.89529,STAR,B9
20.20224,21.10072,15.56148,11.50451,6.571266,STAR,WD
25.94275,28.39597,21.34366,17.06198,14.65707,STAR,WD
58.91179,55.02203,40.68353,30.9818,24.70368,STAR,OB
20.2637,16.10922,9.491005,5.304029,2.027253,STAR,WD
4.510849,23.69114,50.33509,63.00455,67.15239,STAR,K1
18.19418,12.58616,7.224362,4.927052,2.762314,STAR,B9
15.20766,19.90531,17.04479,14.29681,12.11314,STAR,WD
7.259366,8.398406,6.095318,4.423065,2.899669,STAR,WD
7.645825,7.739373,5.858377,5.029552,4.572783,STAR,WD
11.45718,12.20879,9.173052,8.164817,9.416921,STAR,WD
11.27374,11.00088,8.03245,6.321735,5.317571,STAR,WD
7.021914,8.842788,6.445995,4.196632,1.704486,STAR,WD
10.67547,16.15969,15.37464,13.51242,13.11364,STAR,WD
7.6085,12.17924,16.45673,18.49401,20.79401,STAR,F5
22.35435,32.50333,27.7265,22.66031,17.79163,STAR,WD
27.15567,22.84396,16.23971,13.01927,12.82908,STAR,WD
59.1879,54.90365,38.00814,27.6747,20.44093,STAR,A0p
27.66483,27.85082,20.98262,15.81462,11.58359,STAR,OB
12.22773,17.30148,15.3066,12.52049,10.57684,STAR,WD
18.79782,25.03759,21.72605,18.09661,15.74361,STAR,WD
18.76963,21.10203,18.22837,15.15806,11.35568,STAR,WDmagnetic
5.273324,16.70593,40.65094,61.84795,83.8848,STAR,K3
16.64184,21.02921,16.78008,13.7599,12.13091,STAR,WD
5.602074,5.871557,4.235537,3.44185,2.116958,STAR,WD
7.134305,12.54064,11.25852,8.934916,6.308299,STAR,WD
13.4683,18.13484,15.87311,12.78206,9.88589,STAR,WD
15.66819,28.76135,38.56087,34.75047,11.87834,STAR,F5
13.30916,17.59092,14.26155,11.32701,10.01816,STAR,WD
15.98775,18.44095,14.35743,11.46816,9.060185,STAR,WD
16.20062,15.97301,11.28527,8.538733,6.338844,STAR,WD
20.72943,19.21321,13.45426,9.906518,7.528491,STAR,WD
133.0058,119.8089,102.7135,99.02771,97.82786,STAR,B6
21.8978,17.6649,11.22137,7.646217,1.971042,STAR,WD
6.753753,6.375624,4.610683,3.504621,3.098986,STAR,WD
6.543591,8.392893,6.670728,5.322634,4.778296,STAR,WD
15.97541,16.42692,12.32162,10.08526,8.568583,STAR,WD
54.92953,50.52987,35.84714,25.62557,18.74931,STAR,B6
3.76913,8.57531,9.185577,8.252601,7.149425,STAR,WD
6.282541,7.532583,6.598453,5.435543,4.362543,STAR,WD
3.930304,5.127454,4.251744,2.980886,1.481483,STAR,WD
2.380722,3.404828,3.686315,2.598439,0.8742074,STAR,WD
8.206274,5.907058,6.553495,11.39111,19.74353,STAR,M5
17.05751,14.29834,9.730562,6.639916,3.70146,STAR,OB
105.2114,87.90628,75.21876,67.2577,60.60513,STAR,T2
50.99061,106.0397,160.5909,182.9884,189.8635,STAR,G2
8.501513,8.611165,6.570829,5.410314,4.498402,STAR,WD
12.68413,14.7472,11.64379,8.767293,5.330431,STAR,WD
8.458617,6.825485,4.838685,3.282741,2.059212,STAR,WD
7.068233,6.551957,4.92482,3.545799,2.735453,STAR,OB
444.1184,315.7654,188.4726,132.0329,99.66876,STAR,O
379.8958,412.2035,302.3512,236.0724,190.1935,STAR,WD
22.64331,29.49422,24.48602,19.7043,16.17505,STAR,WD
9.150294,6.539849,3.976948,2.714293,1.083493,STAR,T2
16.61856,21.77103,17.2291,13.60292,9.858578,STAR,WD
69.6955,61.19247,41.25058,30.60127,23.27346,STAR,A0p
